BEAT_Region;EEA_Region;EEA_SubRegion;CNTR_ID;SpatialAssessmentUnit;SAU_Name;Location;Group;SpeciesGroup;Species;SppID;IndicatorCode;Indicator;Category;Source;Threshold;Status;Bad;Reference;BQR
Mediterranean Sea;Mediterranean Sea;Western Mediterranean Sea;;20kmE416N200;GSA11;Sardinia Est;Fish;Commercial Fish;M. merluccius;;F/FMsy;M. merluccius;Fish;GFCM_UNEP_MAP;1;9.41;12.8;0;0.17
Mediterranean Sea;Mediterranean Sea;Western Mediterranean Sea;;20kmE416N200;GSA11;Sardinia Est;Fish;Commercial Fish;T. trachurus;;F/FMsy;T. trachurus;Fish;GFCM_UNEP_MAP;1;1.68;12.8;0;0.56
Mediterranean Sea;Mediterranean Sea;Western Mediterranean Sea;;20kmE416N230;GSA09;Ligurian and North Tirrenian Sea;Benthic Habitats;Invertebrates;A. antennatus;;F/FMsy;A. antennatus;Benthos;GFCM_UNEP_MAP;1;1.31;4;0;0.53
Mediterranean Sea;Mediterranean Sea;Western Mediterranean Sea;;20kmE416N230;GSA09;Ligurian and North Tirrenian Sea;Benthic Habitats;Invertebrates;A. foliacea;;F/FMsy;A. foliacea;Benthos;GFCM_UNEP_MAP;1;0.41;4;0;0.83
Mediterranean Sea;Mediterranean Sea;Western Mediterranean Sea;;20kmE416N230;GSA09;Ligurian and North Tirrenian Sea;Benthic Habitats;Invertebrates;N. norvegicus;;F/FMsy;N. norvegicus;Benthos;GFCM_UNEP_MAP;1;1.79;4;0;0.44
Mediterranean Sea;Mediterranean Sea;Western Mediterranean Sea;;20kmE416N230;GSA09;Ligurian and North Tirrenian Sea;Benthic Habitats;Invertebrates;P. longirostris;;F/FMsy;P. longirostris;Benthos;GFCM_UNEP_MAP;1;0.96;4;0;0.61
Mediterranean Sea;Mediterranean Sea;Western Mediterranean Sea;;20kmE416N230;GSA09;Ligurian and North Tirrenian Sea;Benthic Habitats;Invertebrates;S. mantis;;F/FMsy;S. mantis;Benthos;GFCM_UNEP_MAP;1;2.34;4;0;0.33
Mediterranean Sea;Mediterranean Sea;Western Mediterranean Sea;;20kmE416N230;GSA09;Ligurian and North Tirrenian Sea;Fish;Commercial Fish;E. encrasicolus;;F/FMsy;E. encrasicolus;Fish;GFCM_UNEP_MAP;1;1.48;12.8;0;0.57
Mediterranean Sea;Mediterranean Sea;Western Mediterranean Sea;;20kmE416N230;GSA09;Ligurian and North Tirrenian Sea;Fish;Commercial Fish;G. melastomus;;F/FMsy;G. melastomus;Fish;GFCM_UNEP_MAP;1;2.69;12.8;0;0.51
Mediterranean Sea;Mediterranean Sea;Western Mediterranean Sea;;20kmE416N230;GSA09;Ligurian and North Tirrenian Sea;Fish;Commercial Fish;M. barbatus;;F/FMsy;M. barbatus;Fish;GFCM_UNEP_MAP;1;1.13;12.8;0;0.59
Mediterranean Sea;Mediterranean Sea;Western Mediterranean Sea;;20kmE416N230;GSA09;Ligurian and North Tirrenian Sea;Fish;Commercial Fish;M. merluccius;;F/FMsy;M. merluccius;Fish;GFCM_UNEP_MAP;1;4.5;12.8;0;0.42
Mediterranean Sea;Mediterranean Sea;Western Mediterranean Sea;;20kmE416N230;GSA09;Ligurian and North Tirrenian Sea;Fish;Commercial Fish;M. poutassou;;F/FMsy;M. poutassou;Fish;GFCM_UNEP_MAP;1;1.19;12.8;0;0.59
Mediterranean Sea;Mediterranean Sea;Western Mediterranean Sea;;20kmE416N230;GSA09;Ligurian and North Tirrenian Sea;Fish;Commercial Fish;M. surmuletus;;F/FMsy;M. surmuletus;Fish;GFCM_UNEP_MAP;1;0.88;12.8;0;0.64
Mediterranean Sea;Mediterranean Sea;Western Mediterranean Sea;;20kmE416N230;GSA09;Ligurian and North Tirrenian Sea;Fish;Commercial Fish;P. erythrinus;;F/FMsy;P. erythrinus;Fish;GFCM_UNEP_MAP;1;1.31;12.8;0;0.58
Mediterranean Sea;Mediterranean Sea;Western Mediterranean Sea;;20kmE416N230;GSA09;Ligurian and North Tirrenian Sea;Fish;Commercial Fish;T. trachurus;;F/FMsy;T. trachurus;Fish;GFCM_UNEP_MAP;1;1.68;12.8;0;0.56
Mediterranean Sea;Mediterranean Sea;Western Mediterranean Sea;;20kmE416N232;GSA09;Ligurian and North Tirrenian Sea;Benthic Habitats;Invertebrates;A. antennatus;;F/FMsy;A. antennatus;Benthos;GFCM_UNEP_MAP;1;1.31;4;0;0.53
Mediterranean Sea;Mediterranean Sea;Western Mediterranean Sea;;20kmE416N232;GSA09;Ligurian and North Tirrenian Sea;Benthic Habitats;Invertebrates;A. foliacea;;F/FMsy;A. foliacea;Benthos;GFCM_UNEP_MAP;1;0.41;4;0;0.83
Mediterranean Sea;Mediterranean Sea;Western Mediterranean Sea;;20kmE416N232;GSA09;Ligurian and North Tirrenian Sea;Benthic Habitats;Invertebrates;N. norvegicus;;F/FMsy;N. norvegicus;Benthos;GFCM_UNEP_MAP;1;1.79;4;0;0.44
Mediterranean Sea;Mediterranean Sea;Western Mediterranean Sea;;20kmE416N232;GSA09;Ligurian and North Tirrenian Sea;Benthic Habitats;Invertebrates;P. longirostris;;F/FMsy;P. longirostris;Benthos;GFCM_UNEP_MAP;1;0.96;4;0;0.61
Mediterranean Sea;Mediterranean Sea;Western Mediterranean Sea;;20kmE416N232;GSA09;Ligurian and North Tirrenian Sea;Benthic Habitats;Invertebrates;S. mantis;;F/FMsy;S. mantis;Benthos;GFCM_UNEP_MAP;1;2.34;4;0;0.33
Mediterranean Sea;Mediterranean Sea;Western Mediterranean Sea;;20kmE416N232;GSA09;Ligurian and North Tirrenian Sea;Fish;Commercial Fish;E. encrasicolus;;F/FMsy;E. encrasicolus;Fish;GFCM_UNEP_MAP;1;1.48;12.8;0;0.57
Mediterranean Sea;Mediterranean Sea;Western Mediterranean Sea;;20kmE416N232;GSA09;Ligurian and North Tirrenian Sea;Fish;Commercial Fish;G. melastomus;;F/FMsy;G. melastomus;Fish;GFCM_UNEP_MAP;1;2.69;12.8;0;0.51
Mediterranean Sea;Mediterranean Sea;Western Mediterranean Sea;;20kmE416N232;GSA09;Ligurian and North Tirrenian Sea;Fish;Commercial Fish;M. barbatus;;F/FMsy;M. barbatus;Fish;GFCM_UNEP_MAP;1;1.13;12.8;0;0.59
Mediterranean Sea;Mediterranean Sea;Western Mediterranean Sea;;20kmE416N232;GSA09;Ligurian and North Tirrenian Sea;Fish;Commercial Fish;M. merluccius;;F/FMsy;M. merluccius;Fish;GFCM_UNEP_MAP;1;4.5;12.8;0;0.42
Mediterranean Sea;Mediterranean Sea;Western Mediterranean Sea;;20kmE416N232;GSA09;Ligurian and North Tirrenian Sea;Fish;Commercial Fish;M. poutassou;;F/FMsy;M. poutassou;Fish;GFCM_UNEP_MAP;1;1.19;12.8;0;0.59
Mediterranean Sea;Mediterranean Sea;Western Mediterranean Sea;;20kmE416N232;GSA09;Ligurian and North Tirrenian Sea;Fish;Commercial Fish;M. surmuletus;;F/FMsy;M. surmuletus;Fish;GFCM_UNEP_MAP;1;0.88;12.8;0;0.64
Mediterranean Sea;Mediterranean Sea;Western Mediterranean Sea;;20kmE416N232;GSA09;Ligurian and North Tirrenian Sea;Fish;Commercial Fish;P. erythrinus;;F/FMsy;P. erythrinus;Fish;GFCM_UNEP_MAP;1;1.31;12.8;0;0.58
Mediterranean Sea;Mediterranean Sea;Western Mediterranean Sea;;20kmE416N232;GSA09;Ligurian and North Tirrenian Sea;Fish;Commercial Fish;T. trachurus;;F/FMsy;T. trachurus;Fish;GFCM_UNEP_MAP;1;1.68;12.8;0;0.56
Mediterranean Sea;Mediterranean Sea;Western Mediterranean Sea;;20kmE418N154;GSA04;Algeria;Benthic Habitats;Invertebrates;P. longirostris;;F/FMsy;P. longirostris;Benthos;GFCM_UNEP_MAP;1;2.38;4;0;0.32
Mediterranean Sea;Mediterranean Sea;Western Mediterranean Sea;;20kmE418N154;GSA04;Algeria;Fish;Commercial Fish;M. barbatus;;F/FMsy;M. barbatus;Fish;GFCM_UNEP_MAP;1;3.42;12.8;0;0.47
Mediterranean Sea;Mediterranean Sea;Western Mediterranean Sea;;20kmE418N174;GSA11;Sardinia Est;Benthic Habitats;Invertebrates;A. foliacea;;F/FMsy;A. foliacea;Benthos;GFCM_UNEP_MAP;1;1.6;4;0;0.48
Mediterranean Sea;Mediterranean Sea;Western Mediterranean Sea;;20kmE418N174;GSA11;Sardinia Est;Benthic Habitats;Invertebrates;N. norvegicus;;F/FMsy;N. norvegicus;Benthos;GFCM_UNEP_MAP;1;2.05;4;0;0.39
Mediterranean Sea;Mediterranean Sea;Western Mediterranean Sea;;20kmE418N174;GSA11;Sardinia Est;Benthic Habitats;Invertebrates;P. longirostris;;F/FMsy;P. longirostris;Benthos;GFCM_UNEP_MAP;1;0.96;4;0;0.61
Mediterranean Sea;Mediterranean Sea;Western Mediterranean Sea;;20kmE418N174;GSA11;Sardinia Est;Fish;Commercial Fish;M. barbatus;;F/FMsy;M. barbatus;Fish;GFCM_UNEP_MAP;1;7.9;12.8;0;0.24
Mediterranean Sea;Mediterranean Sea;Western Mediterranean Sea;;20kmE418N174;GSA11;Sardinia Est;Fish;Commercial Fish;M. merluccius;;F/FMsy;M. merluccius;Fish;GFCM_UNEP_MAP;1;9.41;12.8;0;0.17
Mediterranean Sea;Mediterranean Sea;Western Mediterranean Sea;;20kmE418N174;GSA11;Sardinia Est;Fish;Commercial Fish;T. trachurus;;F/FMsy;T. trachurus;Fish;GFCM_UNEP_MAP;1;1.68;12.8;0;0.56
Mediterranean Sea;Mediterranean Sea;Western Mediterranean Sea;;20kmE418N176;GSA11;Sardinia Est;Benthic Habitats;Invertebrates;A. foliacea;;F/FMsy;A. foliacea;Benthos;GFCM_UNEP_MAP;1;1.6;4;0;0.48
Mediterranean Sea;Mediterranean Sea;Western Mediterranean Sea;;20kmE418N176;GSA11;Sardinia Est;Benthic Habitats;Invertebrates;N. norvegicus;;F/FMsy;N. norvegicus;Benthos;GFCM_UNEP_MAP;1;2.05;4;0;0.39
Mediterranean Sea;Mediterranean Sea;Western Mediterranean Sea;;20kmE418N176;GSA11;Sardinia Est;Benthic Habitats;Invertebrates;P. longirostris;;F/FMsy;P. longirostris;Benthos;GFCM_UNEP_MAP;1;0.96;4;0;0.61
Mediterranean Sea;Mediterranean Sea;Western Mediterranean Sea;;20kmE418N176;GSA11;Sardinia Est;Fish;Commercial Fish;M. barbatus;;F/FMsy;M. barbatus;Fish;GFCM_UNEP_MAP;1;7.9;12.8;0;0.24
Mediterranean Sea;Mediterranean Sea;Western Mediterranean Sea;;20kmE418N176;GSA11;Sardinia Est;Fish;Commercial Fish;M. merluccius;;F/FMsy;M. merluccius;Fish;GFCM_UNEP_MAP;1;9.41;12.8;0;0.17
Mediterranean Sea;Mediterranean Sea;Western Mediterranean Sea;;20kmE418N176;GSA11;Sardinia Est;Fish;Commercial Fish;T. trachurus;;F/FMsy;T. trachurus;Fish;GFCM_UNEP_MAP;1;1.68;12.8;0;0.56
Mediterranean Sea;Mediterranean Sea;Western Mediterranean Sea;;20kmE418N178;GSA11;Sardinia Est;Benthic Habitats;Invertebrates;A. foliacea;;F/FMsy;A. foliacea;Benthos;GFCM_UNEP_MAP;1;1.6;4;0;0.48
Mediterranean Sea;Mediterranean Sea;Western Mediterranean Sea;;20kmE418N178;GSA11;Sardinia Est;Benthic Habitats;Invertebrates;N. norvegicus;;F/FMsy;N. norvegicus;Benthos;GFCM_UNEP_MAP;1;2.05;4;0;0.39
Mediterranean Sea;Mediterranean Sea;Western Mediterranean Sea;;20kmE418N178;GSA11;Sardinia Est;Benthic Habitats;Invertebrates;P. longirostris;;F/FMsy;P. longirostris;Benthos;GFCM_UNEP_MAP;1;0.96;4;0;0.61
Mediterranean Sea;Mediterranean Sea;Western Mediterranean Sea;;20kmE418N178;GSA11;Sardinia Est;Fish;Commercial Fish;M. barbatus;;F/FMsy;M. barbatus;Fish;GFCM_UNEP_MAP;1;7.9;12.8;0;0.24
Mediterranean Sea;Mediterranean Sea;Western Mediterranean Sea;;20kmE418N178;GSA11;Sardinia Est;Fish;Commercial Fish;M. merluccius;;F/FMsy;M. merluccius;Fish;GFCM_UNEP_MAP;1;9.41;12.8;0;0.17
Mediterranean Sea;Mediterranean Sea;Western Mediterranean Sea;;20kmE418N178;GSA11;Sardinia Est;Fish;Commercial Fish;T. trachurus;;F/FMsy;T. trachurus;Fish;GFCM_UNEP_MAP;1;1.68;12.8;0;0.56
Mediterranean Sea;Mediterranean Sea;Western Mediterranean Sea;;20kmE418N180;GSA11;Sardinia Est;Benthic Habitats;Invertebrates;A. foliacea;;F/FMsy;A. foliacea;Benthos;GFCM_UNEP_MAP;1;1.6;4;0;0.48
Mediterranean Sea;Mediterranean Sea;Western Mediterranean Sea;;20kmE418N180;GSA11;Sardinia Est;Benthic Habitats;Invertebrates;N. norvegicus;;F/FMsy;N. norvegicus;Benthos;GFCM_UNEP_MAP;1;2.05;4;0;0.39
Mediterranean Sea;Mediterranean Sea;Western Mediterranean Sea;;20kmE418N180;GSA11;Sardinia Est;Benthic Habitats;Invertebrates;P. longirostris;;F/FMsy;P. longirostris;Benthos;GFCM_UNEP_MAP;1;0.96;4;0;0.61
Mediterranean Sea;Mediterranean Sea;Western Mediterranean Sea;;20kmE418N180;GSA11;Sardinia Est;Fish;Commercial Fish;M. barbatus;;F/FMsy;M. barbatus;Fish;GFCM_UNEP_MAP;1;7.9;12.8;0;0.24
Mediterranean Sea;Mediterranean Sea;Western Mediterranean Sea;;20kmE418N180;GSA11;Sardinia Est;Fish;Commercial Fish;M. merluccius;;F/FMsy;M. merluccius;Fish;GFCM_UNEP_MAP;1;9.41;12.8;0;0.17
Mediterranean Sea;Mediterranean Sea;Western Mediterranean Sea;;20kmE418N180;GSA11;Sardinia Est;Fish;Commercial Fish;T. trachurus;;F/FMsy;T. trachurus;Fish;GFCM_UNEP_MAP;1;1.68;12.8;0;0.56
Mediterranean Sea;Mediterranean Sea;Western Mediterranean Sea;;20kmE418N182;GSA11;Sardinia Est;Benthic Habitats;Invertebrates;A. foliacea;;F/FMsy;A. foliacea;Benthos;GFCM_UNEP_MAP;1;1.6;4;0;0.48
Mediterranean Sea;Mediterranean Sea;Western Mediterranean Sea;;20kmE418N182;GSA11;Sardinia Est;Benthic Habitats;Invertebrates;N. norvegicus;;F/FMsy;N. norvegicus;Benthos;GFCM_UNEP_MAP;1;2.05;4;0;0.39
Mediterranean Sea;Mediterranean Sea;Western Mediterranean Sea;;20kmE418N182;GSA11;Sardinia Est;Benthic Habitats;Invertebrates;P. longirostris;;F/FMsy;P. longirostris;Benthos;GFCM_UNEP_MAP;1;0.96;4;0;0.61
Mediterranean Sea;Mediterranean Sea;Western Mediterranean Sea;;20kmE418N182;GSA11;Sardinia Est;Fish;Commercial Fish;M. barbatus;;F/FMsy;M. barbatus;Fish;GFCM_UNEP_MAP;1;7.9;12.8;0;0.24
Mediterranean Sea;Mediterranean Sea;Western Mediterranean Sea;;20kmE418N182;GSA11;Sardinia Est;Fish;Commercial Fish;M. merluccius;;F/FMsy;M. merluccius;Fish;GFCM_UNEP_MAP;1;9.41;12.8;0;0.17
Mediterranean Sea;Mediterranean Sea;Western Mediterranean Sea;;20kmE418N182;GSA11;Sardinia Est;Fish;Commercial Fish;T. trachurus;;F/FMsy;T. trachurus;Fish;GFCM_UNEP_MAP;1;1.68;12.8;0;0.56
Mediterranean Sea;Mediterranean Sea;Western Mediterranean Sea;;20kmE418N184;GSA11;Sardinia Est;Benthic Habitats;Invertebrates;A. foliacea;;F/FMsy;A. foliacea;Benthos;GFCM_UNEP_MAP;1;1.6;4;0;0.48
Mediterranean Sea;Mediterranean Sea;Western Mediterranean Sea;;20kmE418N184;GSA11;Sardinia Est;Benthic Habitats;Invertebrates;N. norvegicus;;F/FMsy;N. norvegicus;Benthos;GFCM_UNEP_MAP;1;2.05;4;0;0.39
Mediterranean Sea;Mediterranean Sea;Western Mediterranean Sea;;20kmE418N184;GSA11;Sardinia Est;Benthic Habitats;Invertebrates;P. longirostris;;F/FMsy;P. longirostris;Benthos;GFCM_UNEP_MAP;1;0.96;4;0;0.61
Mediterranean Sea;Mediterranean Sea;Western Mediterranean Sea;;20kmE418N184;GSA11;Sardinia Est;Fish;Commercial Fish;M. barbatus;;F/FMsy;M. barbatus;Fish;GFCM_UNEP_MAP;1;7.9;12.8;0;0.24
Mediterranean Sea;Mediterranean Sea;Western Mediterranean Sea;;20kmE418N184;GSA11;Sardinia Est;Fish;Commercial Fish;M. merluccius;;F/FMsy;M. merluccius;Fish;GFCM_UNEP_MAP;1;9.41;12.8;0;0.17
Mediterranean Sea;Mediterranean Sea;Western Mediterranean Sea;;20kmE418N184;GSA11;Sardinia Est;Fish;Commercial Fish;T. trachurus;;F/FMsy;T. trachurus;Fish;GFCM_UNEP_MAP;1;1.68;12.8;0;0.56
Mediterranean Sea;Mediterranean Sea;Western Mediterranean Sea;;20kmE418N186;GSA11;Sardinia Est;Benthic Habitats;Invertebrates;A. foliacea;;F/FMsy;A. foliacea;Benthos;GFCM_UNEP_MAP;1;1.6;4;0;0.48
Mediterranean Sea;Mediterranean Sea;Western Mediterranean Sea;;20kmE418N186;GSA11;Sardinia Est;Benthic Habitats;Invertebrates;N. norvegicus;;F/FMsy;N. norvegicus;Benthos;GFCM_UNEP_MAP;1;2.05;4;0;0.39
Mediterranean Sea;Mediterranean Sea;Western Mediterranean Sea;;20kmE418N186;GSA11;Sardinia Est;Benthic Habitats;Invertebrates;P. longirostris;;F/FMsy;P. longirostris;Benthos;GFCM_UNEP_MAP;1;0.96;4;0;0.61
Mediterranean Sea;Mediterranean Sea;Western Mediterranean Sea;;20kmE418N186;GSA11;Sardinia Est;Fish;Commercial Fish;M. barbatus;;F/FMsy;M. barbatus;Fish;GFCM_UNEP_MAP;1;7.9;12.8;0;0.24
Mediterranean Sea;Mediterranean Sea;Western Mediterranean Sea;;20kmE418N186;GSA11;Sardinia Est;Fish;Commercial Fish;M. merluccius;;F/FMsy;M. merluccius;Fish;GFCM_UNEP_MAP;1;9.41;12.8;0;0.17
Mediterranean Sea;Mediterranean Sea;Western Mediterranean Sea;;20kmE418N186;GSA11;Sardinia Est;Fish;Commercial Fish;T. trachurus;;F/FMsy;T. trachurus;Fish;GFCM_UNEP_MAP;1;1.68;12.8;0;0.56
Mediterranean Sea;Mediterranean Sea;Western Mediterranean Sea;;20kmE418N186;Sardegna;Oristano;Benthic Habitats;Macrophytes;;;EQR;EQR Value;Macrophytes;WFD_MED;0.6;0.64;0;1.65;0.61
Mediterranean Sea;Mediterranean Sea;Western Mediterranean Sea;;20kmE418N188;GSA11;Sardinia Est;Benthic Habitats;Invertebrates;A. foliacea;;F/FMsy;A. foliacea;Benthos;GFCM_UNEP_MAP;1;1.6;4;0;0.48
Mediterranean Sea;Mediterranean Sea;Western Mediterranean Sea;;20kmE418N188;GSA11;Sardinia Est;Benthic Habitats;Invertebrates;N. norvegicus;;F/FMsy;N. norvegicus;Benthos;GFCM_UNEP_MAP;1;2.05;4;0;0.39
Mediterranean Sea;Mediterranean Sea;Western Mediterranean Sea;;20kmE418N188;GSA11;Sardinia Est;Benthic Habitats;Invertebrates;P. longirostris;;F/FMsy;P. longirostris;Benthos;GFCM_UNEP_MAP;1;0.96;4;0;0.61
Mediterranean Sea;Mediterranean Sea;Western Mediterranean Sea;;20kmE418N188;GSA11;Sardinia Est;Fish;Commercial Fish;M. barbatus;;F/FMsy;M. barbatus;Fish;GFCM_UNEP_MAP;1;7.9;12.8;0;0.24
Mediterranean Sea;Mediterranean Sea;Western Mediterranean Sea;;20kmE418N188;GSA11;Sardinia Est;Fish;Commercial Fish;M. merluccius;;F/FMsy;M. merluccius;Fish;GFCM_UNEP_MAP;1;9.41;12.8;0;0.17
Mediterranean Sea;Mediterranean Sea;Western Mediterranean Sea;;20kmE418N188;GSA11;Sardinia Est;Fish;Commercial Fish;T. trachurus;;F/FMsy;T. trachurus;Fish;GFCM_UNEP_MAP;1;1.68;12.8;0;0.56
Mediterranean Sea;Mediterranean Sea;Western Mediterranean Sea;;20kmE418N190;GSA11;Sardinia Est;Benthic Habitats;Invertebrates;A. foliacea;;F/FMsy;A. foliacea;Benthos;GFCM_UNEP_MAP;1;1.6;4;0;0.48
Mediterranean Sea;Mediterranean Sea;Western Mediterranean Sea;;20kmE418N190;GSA11;Sardinia Est;Benthic Habitats;Invertebrates;N. norvegicus;;F/FMsy;N. norvegicus;Benthos;GFCM_UNEP_MAP;1;2.05;4;0;0.39
Mediterranean Sea;Mediterranean Sea;Western Mediterranean Sea;;20kmE418N190;GSA11;Sardinia Est;Benthic Habitats;Invertebrates;P. longirostris;;F/FMsy;P. longirostris;Benthos;GFCM_UNEP_MAP;1;0.96;4;0;0.61
Mediterranean Sea;Mediterranean Sea;Western Mediterranean Sea;;20kmE418N190;GSA11;Sardinia Est;Fish;Commercial Fish;M. barbatus;;F/FMsy;M. barbatus;Fish;GFCM_UNEP_MAP;1;7.9;12.8;0;0.24
Mediterranean Sea;Mediterranean Sea;Western Mediterranean Sea;;20kmE418N190;GSA11;Sardinia Est;Fish;Commercial Fish;M. merluccius;;F/FMsy;M. merluccius;Fish;GFCM_UNEP_MAP;1;9.41;12.8;0;0.17
Mediterranean Sea;Mediterranean Sea;Western Mediterranean Sea;;20kmE418N190;GSA11;Sardinia Est;Fish;Commercial Fish;T. trachurus;;F/FMsy;T. trachurus;Fish;GFCM_UNEP_MAP;1;1.68;12.8;0;0.56
Mediterranean Sea;Mediterranean Sea;Western Mediterranean Sea;;20kmE418N192;GSA11;Sardinia Est;Benthic Habitats;Invertebrates;A. foliacea;;F/FMsy;A. foliacea;Benthos;GFCM_UNEP_MAP;1;1.6;4;0;0.48
Mediterranean Sea;Mediterranean Sea;Western Mediterranean Sea;;20kmE418N192;GSA11;Sardinia Est;Benthic Habitats;Invertebrates;N. norvegicus;;F/FMsy;N. norvegicus;Benthos;GFCM_UNEP_MAP;1;2.05;4;0;0.39
Mediterranean Sea;Mediterranean Sea;Western Mediterranean Sea;;20kmE418N192;GSA11;Sardinia Est;Benthic Habitats;Invertebrates;P. longirostris;;F/FMsy;P. longirostris;Benthos;GFCM_UNEP_MAP;1;0.96;4;0;0.61
Mediterranean Sea;Mediterranean Sea;Western Mediterranean Sea;;20kmE418N192;GSA11;Sardinia Est;Fish;Commercial Fish;M. barbatus;;F/FMsy;M. barbatus;Fish;GFCM_UNEP_MAP;1;7.9;12.8;0;0.24
Mediterranean Sea;Mediterranean Sea;Western Mediterranean Sea;;20kmE418N192;GSA11;Sardinia Est;Fish;Commercial Fish;M. merluccius;;F/FMsy;M. merluccius;Fish;GFCM_UNEP_MAP;1;9.41;12.8;0;0.17
Mediterranean Sea;Mediterranean Sea;Western Mediterranean Sea;;20kmE418N192;GSA11;Sardinia Est;Fish;Commercial Fish;T. trachurus;;F/FMsy;T. trachurus;Fish;GFCM_UNEP_MAP;1;1.68;12.8;0;0.56
Mediterranean Sea;Mediterranean Sea;Western Mediterranean Sea;;20kmE418N196;GSA11;Sardinia Est;Benthic Habitats;Invertebrates;A. foliacea;;F/FMsy;A. foliacea;Benthos;GFCM_UNEP_MAP;1;1.6;4;0;0.48
Mediterranean Sea;Mediterranean Sea;Western Mediterranean Sea;;20kmE418N196;GSA11;Sardinia Est;Benthic Habitats;Invertebrates;N. norvegicus;;F/FMsy;N. norvegicus;Benthos;GFCM_UNEP_MAP;1;2.05;4;0;0.39
Mediterranean Sea;Mediterranean Sea;Western Mediterranean Sea;;20kmE418N196;GSA11;Sardinia Est;Benthic Habitats;Invertebrates;P. longirostris;;F/FMsy;P. longirostris;Benthos;GFCM_UNEP_MAP;1;0.96;4;0;0.61
Mediterranean Sea;Mediterranean Sea;Western Mediterranean Sea;;20kmE418N196;GSA11;Sardinia Est;Fish;Commercial Fish;M. barbatus;;F/FMsy;M. barbatus;Fish;GFCM_UNEP_MAP;1;7.9;12.8;0;0.24
Mediterranean Sea;Mediterranean Sea;Western Mediterranean Sea;;20kmE418N196;GSA11;Sardinia Est;Fish;Commercial Fish;M. merluccius;;F/FMsy;M. merluccius;Fish;GFCM_UNEP_MAP;1;9.41;12.8;0;0.17
Mediterranean Sea;Mediterranean Sea;Western Mediterranean Sea;;20kmE418N196;GSA11;Sardinia Est;Fish;Commercial Fish;T. trachurus;;F/FMsy;T. trachurus;Fish;GFCM_UNEP_MAP;1;1.68;12.8;0;0.56
Mediterranean Sea;Mediterranean Sea;Western Mediterranean Sea;;20kmE418N198;GSA11;Sardinia Est;Benthic Habitats;Invertebrates;A. foliacea;;F/FMsy;A. foliacea;Benthos;GFCM_UNEP_MAP;1;1.6;4;0;0.48
Mediterranean Sea;Mediterranean Sea;Western Mediterranean Sea;;20kmE418N198;GSA11;Sardinia Est;Benthic Habitats;Invertebrates;N. norvegicus;;F/FMsy;N. norvegicus;Benthos;GFCM_UNEP_MAP;1;2.05;4;0;0.39
Mediterranean Sea;Mediterranean Sea;Western Mediterranean Sea;;20kmE418N198;GSA11;Sardinia Est;Benthic Habitats;Invertebrates;P. longirostris;;F/FMsy;P. longirostris;Benthos;GFCM_UNEP_MAP;1;0.96;4;0;0.61
Mediterranean Sea;Mediterranean Sea;Western Mediterranean Sea;;20kmE418N198;GSA11;Sardinia Est;Fish;Commercial Fish;M. barbatus;;F/FMsy;M. barbatus;Fish;GFCM_UNEP_MAP;1;7.9;12.8;0;0.24
Mediterranean Sea;Mediterranean Sea;Western Mediterranean Sea;;20kmE418N198;GSA11;Sardinia Est;Fish;Commercial Fish;M. merluccius;;F/FMsy;M. merluccius;Fish;GFCM_UNEP_MAP;1;9.41;12.8;0;0.17
Mediterranean Sea;Mediterranean Sea;Western Mediterranean Sea;;20kmE418N198;GSA11;Sardinia Est;Fish;Commercial Fish;T. trachurus;;F/FMsy;T. trachurus;Fish;GFCM_UNEP_MAP;1;1.68;12.8;0;0.56
Mediterranean Sea;Mediterranean Sea;Western Mediterranean Sea;;20kmE418N200;GSA11;Sardinia Est;Fish;Commercial Fish;M. barbatus;;F/FMsy;M. barbatus;Fish;GFCM_UNEP_MAP;1;7.9;12.8;0;0.24
Mediterranean Sea;Mediterranean Sea;Western Mediterranean Sea;;20kmE418N200;GSA11;Sardinia Est;Fish;Commercial Fish;M. merluccius;;F/FMsy;M. merluccius;Fish;GFCM_UNEP_MAP;1;9.41;12.8;0;0.17
Mediterranean Sea;Mediterranean Sea;Western Mediterranean Sea;;20kmE418N200;GSA11;Sardinia Est;Fish;Commercial Fish;T. trachurus;;F/FMsy;T. trachurus;Fish;GFCM_UNEP_MAP;1;1.68;12.8;0;0.56
Mediterranean Sea;Mediterranean Sea;Western Mediterranean Sea;;20kmE418N230;GSA09;Ligurian and North Tirrenian Sea;Fish;Commercial Fish;E. encrasicolus;;F/FMsy;E. encrasicolus;Fish;GFCM_UNEP_MAP;1;1.48;12.8;0;0.57
Mediterranean Sea;Mediterranean Sea;Western Mediterranean Sea;;20kmE418N230;GSA09;Ligurian and North Tirrenian Sea;Fish;Commercial Fish;G. melastomus;;F/FMsy;G. melastomus;Fish;GFCM_UNEP_MAP;1;2.69;12.8;0;0.51
Mediterranean Sea;Mediterranean Sea;Western Mediterranean Sea;;20kmE418N230;GSA09;Ligurian and North Tirrenian Sea;Fish;Commercial Fish;M. barbatus;;F/FMsy;M. barbatus;Fish;GFCM_UNEP_MAP;1;1.13;12.8;0;0.59
Mediterranean Sea;Mediterranean Sea;Western Mediterranean Sea;;20kmE418N230;GSA09;Ligurian and North Tirrenian Sea;Fish;Commercial Fish;M. merluccius;;F/FMsy;M. merluccius;Fish;GFCM_UNEP_MAP;1;4.5;12.8;0;0.42
